796318899,83457,PPA_All City Taxi,6684,,211600,2015-01-01 00:09:00.000,2015-01-01 00:27:00.000,0.3,39.091505,-75.759962,"12569 DEERRUN PLACE",40.679825,-75.438833,"1234 MARKET ST",14.89,0.00,0.00,0.00,0.75,15.64,CASH,Street Hail
796318899,58558,PPA_All City Taxi,6684,,211600,2015-01-01 00:31:00.000,2015-01-01 00:52:00.000,0.4,40.203332,-75.609993,"1234 MARKET",39.188403,-75.229967,"1234 MARKET",17.42,0.00,0.00,0.00,0.00,17.42,CASH,Street Hail
796318899,74644,PPA_All City Taxi,6684,,211600,2015-01-01 00:59:00.000,2015-01-01 01:06:00.000,0.1,39.163968,-75.015895,"604-36 S WASHINGTON SQ",39.378603,-75.695445,"2401 PENNSYLVANIA AVE",6.38,0.00,0.00,0.00,0.00,6.38,CASH,Street Hail
796318899,97253,PPA_All City Taxi,6684,,211600,2015-01-01 01:16:00.000,2015-01-01 01:33:00.000,0.3,39.339432,-75.119173,"901 N PENN ST",39.471194,-75.364220,"1234 MARKET ST",17.88,0.00,0.00,0.00,0.00,17.88,CASH,Street Hail
796318899,35306,PPA_All City Taxi,6684,,211600,2015-01-01 01:49:00.000,2015-01-01 01:55:00.000,0.1,39.562273,-75.687998,"2018-32 WALNUT ST",40.109823,-75.637668,"224-30 W RITTENHOUSE SQ",5.92,0.70,0.00,0.00,0.00,6.62,CASH,Street Hail
796318899,48087,PPA_All City Taxi,6684,,211600,2015-01-01 02:04:00.000,2015-01-01 02:23:00.000,0.3,40.565777,-75.139689,"2601 PENNSYLVANIA AVE",39.082826,-75.435501,"1100 S BROAD ST",28.69,0.75,0.00,0.00,0.00,29.44,CC CARD,Street Hail
796318899,09970,PPA_All City Taxi,6684,,211600,2015-01-01 04:29:00.000,2015-01-01 04:32:00.000,0.1,39.631145,-75.873263,"1420 LOCUST ST",39.658733,-75.779988,"822-38 CHESTNUT ST",4.54,0.00,0.00,0.00,0.00,4.54,CASH,Street Hail
796318899,36452,PPA_All City Taxi,6684,,211600,2015-01-01 04:58:00.000,2015-01-01 05:03:00.000,0.1,39.541929,-75.751592,"2101-17 CHESTNUT ST",39.440660,-75.502627,"2001 HAMILTON ST",5.00,0.75,0.00,0.00,0.00,5.75,CASH,Street Hail
796318899,94730,PPA_All City Taxi,6684,,211600,2015-01-01 05:26:00.000,2015-01-01 05:32:00.000,0.1,39.385011,-75.328920,"901 N PENN ST",39.461219,-75.204248,"1324 LOCUST ST",7.30,0.00,0.00,0.00,0.00,7.30,CASH,Street Hail
796318899,05849,PPA_All City Taxi,6684,,211600,2015-01-01 05:45:00.000,2015-01-01 05:49:00.000,0.1,39.668808,-75.081276,"1512-14 SPRUCE ST",39.888619,-75.924671,"4000 GYPSY LA",4.77,0.75,0.00,0.00,0.00,5.52,CASH,Street Hail
796318899,69032,PPA_All City Taxi,6684,,211600,2015-01-01 02:30:00.000,2015-01-01 02:39:00.000,0.2,39.453923,-75.117984,"241 S 06TH ST",39.428549,-75.151959,"231-35 N 02ND ST",7.30,0.75,0.00,0.00,0.00,8.05,CASH,Street Hail
796318899,12620,PPA_All City Taxi,6684,,211600,2015-01-01 03:02:00.000,2015-01-01 03:09:00.000,0.1,39.407451,-75.453254,"201-59 N 08TH ST",39.828826,-75.960762,"3900 FORD RD",6.61,0.00,0.00,0.00,0.00,6.61,CC CARD,Street Hail
796318899,12732,PPA_All City Taxi,6684,,211600,2015-01-01 03:10:00.000,2015-01-01 03:29:00.000,0.3,39.013132,-75.986445,"219-29 S 18TH ST",39.435087,-75.823856,"2001 HAMILTON ST",13.28,0.75,0.00,0.00,0.00,14.03,CASH,Street Hail
796318899,11598,PPA_All City Taxi,6684,,211600,2015-01-01 03:40:00.000,2015-01-01 03:44:00.000,0.1,39.626685,-75.129371,"1326-42 SPRUCE ST",39.079515,-75.302680,"3600 CONSHOHOCKEN AVE",4.08,0.75,0.00,0.00,0.00,4.83,CC CARD,Street Hail
