027111982,29857,PPA_Philadelphia tax,7407,,966911,2015-07-01 00:18:00.000,2015-07-01 00:24:00.000,0.1,39.747929,-75.143681,"730 S 21ST ST",39.114543,-75.786395,"3301 N 22ND ST",6.84,0.00,2.25,0.00,0.65,9.74,CC CARD,Street Hail
365283397,89027,PPA_Philadelphia tax,7834,,087394,2015-07-01 00:03:00.000,2015-07-01 00:11:00.000,0.1,39.036465,-75.032640,"5833 HOFFMAN AVE",39.453620,-75.914544,"6046 W OXFORD ST",7.30,0.00,1.59,0.00,0.65,9.54,CC CARD,Street Hail
365283397,23710,PPA_Philadelphia tax,7834,,087394,2015-07-01 00:29:00.000,2015-07-01 00:33:00.000,0.1,39.913980,-75.488089,"5119 RANSTEAD ST",39.541150,-75.221383,"6901 VALLEY AVE",5.23,0.00,1.76,0.00,0.65,7.64,CC CARD,Street Hail
849964325,08779,PPA_PHL Taxi,4440,,411555,2015-07-01 00:02:00.000,2015-07-01 00:06:00.000,0.1,39.058832,-75.701404,"137 N EDGEWOOD ST",39.118836,-75.921939,"2419 S ISEMINGER ST",5.23,0.00,0.00,0.00,0.65,5.88,CASH,Street Hail
849964325,45070,PPA_PHL Taxi,4440,,411555,2015-07-01 00:19:00.000,2015-07-01 00:25:00.000,0.1,39.198763,-75.552847,"2001 HAMILTON ST",39.068766,-75.167597,"449 FITZGERALD ST",5.92,0.00,0.00,0.00,0.65,6.57,CASH,Street Hail
849964325,19960,PPA_PHL Taxi,4440,,411555,2015-07-01 00:38:00.000,2015-07-01 00:44:00.000,0.1,39.170119,-75.919804,"2301 W HAGERT ST",39.940013,-75.647096,"840 N 40TH ST",5.69,0.00,0.00,0.00,0.65,6.34,CASH,Street Hail
849964325,10466,PPA_PHL Taxi,4440,,411555,2015-07-01 00:54:00.000,2015-07-01 01:01:00.000,0.1,39.690374,-75.907399,"813 N 63RD ST",39.618974,-75.789130,"1008R FAIRMOUNT AVE",5.23,0.00,0.00,0.00,0.65,5.88,CASH,Street Hail
849964325,25748,PPA_PHL Taxi,4440,,411555,2015-07-01 01:16:00.000,2015-07-01 01:25:00.000,0.2,39.246644,-75.816645,"1625 N REDFIELD ST",39.058827,-75.168811,"5720-38 MEDIA ST",8.45,0.00,1.82,0.00,0.65,10.92,CC CARD,Street Hail
849964325,71520,PPA_PHL Taxi,4440,,411555,2015-07-01 04:18:00.000,2015-07-01 04:23:00.000,0.1,39.786167,-75.240733,"1737-39 CHESTNUT ST",39.501727,-75.438783,"13 N FRAZIER ST",5.92,0.00,0.00,0.00,0.65,6.57,CASH,Street Hail
507190801,79397,PPA_PHL Taxi,9063,,663227,2015-07-01 00:14:00.000,2015-07-01 00:25:00.000,0.2,39.636006,-75.815882,"1719 N. PEACH ST",39.090804,-75.333453,"1111 MOUNT VERNON ST",14.43,0.00,1.80,0.00,0.65,16.88,CC CARD,Street Hail
